Timestamp,Temp_C,pH,DO_ppm
28/02/2026 3:51,29.7,7.93,8.9
28/02/2026 3:54,28.28,7.21,3.83
28/02/2026 3:57,29.36,8.01,7.63
28/02/2026 4:00,30.97,7.33,7.32
28/02/2026 4:03,30.77,7.07,5.09
28/02/2026 4:06,29.69,7.25,7.23
28/02/2026 4:09,28.71,7.72,5.93
28/02/2026 4:12,29.77,7.52,5.17
28/02/2026 4:15,29.54,7.91,6.98
28/02/2026 4:18,30.91,7.53,7.56
28/02/2026 4:21,28.05,8.17,5.05
28/02/2026 4:24,25.37,8.13,6.24
28/02/2026 4:27,28.93,7.8,6.32
28/02/2026 4:30,33.66,8.08,6.4
28/02/2026 4:33,29.21,7.78,4.34
28/02/2026 4:36,30.19,7.06,7.18
28/02/2026 4:39,30.25,7.13,4.16
28/02/2026 4:42,30.2,7.35,5.64
28/02/2026 4:45,29.71,8.37,6.69
28/02/2026 4:48,29.66,7.89,6.16
28/02/2026 4:51,28.87,7.62,6.48
28/02/2026 4:54,30.61,8.4,7.38
28/02/2026 4:57,29.28,7.1,6.85
28/02/2026 5:00,29.07,7.71,7.75
28/02/2026 5:03,30.39,7.32,7.56
28/02/2026 5:06,30.17,7.03,6.8
28/02/2026 5:09,28.96,7.06,3.69
28/02/2026 5:12,28.07,7.95,3.69
28/02/2026 5:15,28.03,6.91,6.88
28/02/2026 5:18,30.55,7.85,5.59
28/02/2026 5:21,28.45,8.33,7.41
28/02/2026 5:24,29.81,7.69,7.29
28/02/2026 5:27,29.77,8.27,5.86
28/02/2026 5:30,28.68,8.2,5.31
28/02/2026 5:33,29.34,7.7,6.07
28/02/2026 5:36,29.26,7.83,5.6
28/02/2026 5:39,29.51,7.52,7.67
28/02/2026 5:42,30.57,8.16,7.24
28/02/2026 5:45,30.75,7.89,6.4
28/02/2026 5:48,28.26,6.5,5.42
28/02/2026 5:51,29.29,8,5.24
28/02/2026 5:54,28.88,7.98,7.45
28/02/2026 5:57,30.36,7.47,5.66
28/02/2026 6:00,29.04,8.25,7.47
28/02/2026 6:03,29.46,8.08,6.37
28/02/2026 6:06,30.12,7.27,5.36
28/02/2026 6:09,29.91,7.94,7.96
28/02/2026 6:12,30.23,8.08,7.15
28/02/2026 6:15,29.29,7.4,5.33
28/02/2026 6:18,29.62,7.13,5.42
28/02/2026 6:21,28.82,7.01,6
28/02/2026 6:24,26.58,6.34,7.63
28/02/2026 6:27,30.33,8.11,6.22
28/02/2026 6:30,30.6,8.23,5.24
28/02/2026 6:33,28.91,8.09,7.01
28/02/2026 6:36,29.49,7.17,5.86
28/02/2026 6:39,28.31,7.96,5.99
28/02/2026 6:42,28.34,7.81,7.03
28/02/2026 6:45,28.43,8.26,5.93
28/02/2026 6:48,29.89,7.51,9.48
28/02/2026 6:51,30.36,7.01,5.11
28/02/2026 6:54,28.39,7.42,5.22
28/02/2026 6:57,30.99,8.29,5.14
28/02/2026 7:00,29.06,8.12,7.09
28/02/2026 7:03,30.68,7.77,6.73
28/02/2026 7:06,31,8.3,6.83
28/02/2026 7:09,30.52,7.29,5.41
28/02/2026 7:12,29.14,7.72,5.35
28/02/2026 7:15,28.07,7.06,4.16
28/02/2026 7:18,31.49,7.81,6.25
28/02/2026 7:21,29.52,8.36,7.57
28/02/2026 7:24,29.46,7.32,5.06
28/02/2026 7:27,28.01,7.68,6.6
28/02/2026 7:30,30.61,7.5,7.51
28/02/2026 7:33,28.44,8.26,3.76
28/02/2026 7:36,29.88,8.04,7.45
28/02/2026 7:39,28.79,7.72,6.06
28/02/2026 7:42,29.24,7.21,7.18
28/02/2026 7:45,29.41,6.54,7.37
28/02/2026 7:48,29.76,7.82,6.3
28/02/2026 7:51,29.56,7.55,7.79
28/02/2026 7:54,29.09,7.48,7.57
28/02/2026 7:57,28.12,7.38,9.56
28/02/2026 8:00,28.38,7.34,6.41
28/02/2026 8:03,29.87,7.93,5.31
28/02/2026 8:06,29.82,7.78,7.65
28/02/2026 8:09,30,7.45,6.38
28/02/2026 8:12,28.24,8.31,8.32
28/02/2026 8:15,28.75,7.33,5.7
28/02/2026 8:18,33.83,7.78,5.16
28/02/2026 8:21,28.7,8.53,6.48
28/02/2026 8:24,30.44,8.26,8.95
28/02/2026 8:27,30.28,7.87,6.16
28/02/2026 8:30,30.25,8.47,6.17
28/02/2026 8:33,30.92,8.49,7.95
28/02/2026 8:36,30.75,8.65,7.22
28/02/2026 8:39,29.93,7.11,7.66
28/02/2026 8:42,29.53,7.34,6.31
28/02/2026 8:45,30.45,7.5,5.73
28/02/2026 8:48,29.65,7.57,5.1
28/02/2026 8:51,30.3,6.84,7.9
28/02/2026 8:54,28.54,8.5,7.88
28/02/2026 8:57,29.54,7.4,4
28/02/2026 9:00,33.84,7.38,7.19
28/02/2026 9:03,29.45,8.23,5.04
28/02/2026 9:06,29.45,8.7,6.88
28/02/2026 9:09,29.56,6.67,5.2
28/02/2026 9:12,29.84,8.06,4.38
28/02/2026 9:15,29.82,7.76,7.46
28/02/2026 9:18,30.86,8.37,7.52
28/02/2026 9:21,28.66,7.1,6.98
28/02/2026 9:24,28.43,8.13,5.16
28/02/2026 9:27,30.19,7.77,5.12
28/02/2026 9:30,28.73,7.1,6.08
28/02/2026 9:33,28.84,8.2,7.55
28/02/2026 9:36,28.54,8.37,7.41
28/02/2026 9:39,29.43,8.54,5.27
28/02/2026 9:42,27.33,7.1,7.15
28/02/2026 9:45,29.23,8,6.2
28/02/2026 9:48,30.93,7.17,7.73
28/02/2026 9:51,31.63,7.19,6.16
28/02/2026 9:54,30.03,7.8,5.17
28/02/2026 9:57,29.75,7.02,6.55
28/02/2026 10:00,27.22,7.13,5.26
28/02/2026 10:03,29.73,8.05,6.03
28/02/2026 10:06,28.86,9,7.52
28/02/2026 10:09,30.66,7.56,7.73
28/02/2026 10:12,28.35,8.42,5.95
28/02/2026 10:15,30.21,8.01,4.67
28/02/2026 10:18,28.37,7.84,7.99
28/02/2026 10:21,29.5,7.32,6.31
28/02/2026 10:24,28.65,7.2,5.21
28/02/2026 10:27,29.66,7.94,5.87
28/02/2026 10:30,28.59,7.77,5.72
28/02/2026 10:33,29.51,8.38,6.95
28/02/2026 10:36,28.09,7.44,6.57
28/02/2026 10:39,28.74,7.94,5.6
28/02/2026 10:42,30.21,7.72,5.53
28/02/2026 10:45,31.77,7.26,7.58
28/02/2026 10:48,29.56,8.48,5.65
28/02/2026 10:51,29.49,7.56,7.02
28/02/2026 10:54,26.98,7.36,5.31
28/02/2026 10:57,33.04,7.41,5.65
28/02/2026 11:00,29.91,7.93,7.75
28/02/2026 11:03,29.58,7.67,5.32
28/02/2026 11:06,28.79,8.2,6.08
28/02/2026 11:09,30.67,6.58,6.71
28/02/2026 11:12,28.94,7.43,5.08
28/02/2026 11:15,28.05,7.7,7.12
28/02/2026 11:18,28.57,8.1,6.71
28/02/2026 11:21,29.23,7.11,7.14
28/02/2026 11:24,28.03,7.95,5.9
28/02/2026 11:27,29.64,7.26,6.51
28/02/2026 11:30,30.86,8.26,5.03
28/02/2026 11:33,29.68,7.54,7.06
28/02/2026 11:36,28.62,7.84,5.31
28/02/2026 11:39,28.19,7.63,6.12
28/02/2026 11:42,29.62,8.46,5.13
28/02/2026 11:45,30.06,7.8,7.08
28/02/2026 11:48,29.92,7.08,6.91
28/02/2026 11:51,29.7,7.88,6.37
28/02/2026 11:54,29.1,7.82,6.9
28/02/2026 11:57,32.03,7.84,5.51
28/02/2026 12:00,29.17,7.7,7.83
28/02/2026 12:03,30.59,8.15,7.5
28/02/2026 12:06,28.15,7.13,4.18
28/02/2026 12:09,28.9,7.73,7.14
28/02/2026 12:12,28.86,8.01,9.72
28/02/2026 12:15,30.94,8.07,5.39
28/02/2026 12:18,29.51,8.64,5.18
28/02/2026 12:21,28.54,7.23,6.09
28/02/2026 12:24,31.4,7.97,6.69
28/02/2026 12:27,30.54,7.49,5.2
28/02/2026 12:30,29.12,8.2,6.58
28/02/2026 12:33,32.48,7.29,6.24
28/02/2026 12:36,29.16,8.48,6.42
28/02/2026 12:39,29.01,9.09,5.19
28/02/2026 12:42,28.45,8.12,7.39
28/02/2026 12:45,29.34,7.38,6.34
28/02/2026 12:48,29.65,8.78,6.42
28/02/2026 12:51,29.36,7.96,7.87
28/02/2026 12:54,29.14,7.29,7.22
28/02/2026 12:57,28.69,7.69,6.31
28/02/2026 13:00,30.58,7.52,7.51
28/02/2026 13:03,30.59,7.96,4.35
28/02/2026 13:06,29.69,9.05,3.59
28/02/2026 13:09,30.13,6.93,7.2
28/02/2026 13:12,30.73,8.25,6.49
28/02/2026 13:15,28.48,7.31,5.13
28/02/2026 13:18,28.38,7.65,6.41
28/02/2026 13:21,28.6,7.57,7.99
28/02/2026 13:24,31.02,8.32,9.04
28/02/2026 13:27,29.77,7.75,6.44
28/02/2026 13:30,28.22,7.41,9.36
28/02/2026 13:33,30.2,8.5,5.42
28/02/2026 13:36,28.15,7.6,6.8
28/02/2026 13:39,28.08,7.32,7.39
28/02/2026 13:42,30.9,8.25,6.35
28/02/2026 13:45,29.06,7.63,5.95
28/02/2026 13:48,29.68,6.72,7.79
28/02/2026 13:51,29.45,7.82,3.51
28/02/2026 13:54,29.94,7.24,6.78
28/02/2026 13:57,26.7,8.71,5.07
28/02/2026 14:00,30.83,7.56,5.85
28/02/2026 14:03,29.67,7.91,6.84
28/02/2026 14:06,28.97,7.27,5.89
28/02/2026 14:09,25.66,7.93,4.13
28/02/2026 14:12,28.12,8.28,5.21
28/02/2026 14:15,31.74,7.57,5.27
28/02/2026 14:18,29.93,7.32,7.04
28/02/2026 14:21,29.26,7.07,6.72
28/02/2026 14:24,30.87,7.23,7.28
28/02/2026 14:27,29.76,8.19,5.02
28/02/2026 14:30,29.9,7.42,7.37
28/02/2026 14:33,25.72,6.64,6.2
28/02/2026 14:36,29.92,7.14,5.27
28/02/2026 14:39,29.63,8.16,6.56
28/02/2026 14:42,29.16,8.16,6.68
28/02/2026 14:45,29.38,7.6,7.86
28/02/2026 14:48,30.05,8.85,7.82
28/02/2026 14:51,28.72,8.84,7.33
28/02/2026 14:54,28.55,7.48,6.14
28/02/2026 14:57,30.7,7.04,4.7
28/02/2026 15:00,30.05,7.72,6.95
28/02/2026 15:03,25.03,7.07,9.83
28/02/2026 15:06,30.61,8.49,7.14
28/02/2026 15:09,29.1,7.42,6.8
28/02/2026 15:12,29.73,8.31,5.53
28/02/2026 15:15,29.81,8.18,6.34
28/02/2026 15:18,30.68,7.52,8.61
28/02/2026 15:21,30.63,8.28,6.16
28/02/2026 15:24,28.78,7.79,9.87
28/02/2026 15:27,30.91,8.34,7.46
28/02/2026 15:30,29.12,8.19,5.65
28/02/2026 15:33,29.83,7.33,6.26
28/02/2026 15:36,30.98,8.38,7.5
28/02/2026 15:39,29.22,7.52,6.83
28/02/2026 15:42,29.93,8.06,6.94
28/02/2026 15:45,30.96,7.41,6.76
28/02/2026 15:48,29.89,7.53,7.19
28/02/2026 15:51,29.97,7.03,7.77
28/02/2026 15:54,30.36,8.77,4.44
28/02/2026 15:57,30.36,7.8,7.74
28/02/2026 16:00,26.34,7.39,7.53
28/02/2026 16:03,30.84,7.14,5.14
28/02/2026 16:06,29.95,7.04,6.35
28/02/2026 16:09,28.75,7.42,7.07
28/02/2026 16:12,28.18,8.02,6.22
28/02/2026 16:15,28.24,8.23,7.47
28/02/2026 16:18,30.89,7.87,6.01
28/02/2026 16:21,30.47,7.32,5.71
28/02/2026 16:24,29.78,7,6.62
28/02/2026 16:27,30.7,7.86,5.43
28/02/2026 16:30,25.8,7.62,6.2
28/02/2026 16:33,30.61,7.67,6.23
28/02/2026 16:36,29.08,8.27,5.73
28/02/2026 16:39,30.43,7.08,5.13
28/02/2026 16:42,28.6,6.85,6.71
28/02/2026 16:45,25.72,7.24,5.92
28/02/2026 16:48,30.95,7.93,6.84
28/02/2026 16:51,28.95,7,7.26
28/02/2026 16:54,28.84,7.73,5.96
28/02/2026 16:57,28.55,7.18,6.21
28/02/2026 17:00,26.92,8.09,9.77
28/02/2026 17:03,29.67,7.2,7.65
28/02/2026 17:06,30.7,8.22,5.82
28/02/2026 17:09,29.66,7.86,5.01
28/02/2026 17:12,28.12,8.34,5.8
28/02/2026 17:15,28.16,7.2,6.17
28/02/2026 17:18,29.55,7.38,5.52
28/02/2026 17:21,30.67,7.83,7.38
28/02/2026 17:24,29.75,7.32,7.92
28/02/2026 17:27,30.24,7.71,6.64
28/02/2026 17:30,30.51,7.37,7.39
28/02/2026 17:33,28.39,7.62,5.22
28/02/2026 17:36,29.29,8.01,4.58
28/02/2026 17:39,28.01,7.75,7.48
28/02/2026 17:42,29.26,8.36,6.71
28/02/2026 17:45,30.58,8,5.48
28/02/2026 17:48,30.36,7.47,6.81
28/02/2026 17:51,29,8.13,7.57
28/02/2026 17:54,30.14,7.43,6.3
28/02/2026 17:57,30.14,8.46,5.32
28/02/2026 18:00,29.47,6.38,7.4
28/02/2026 18:03,28.31,7.13,6.98
28/02/2026 18:06,30.78,7.65,5.7
28/02/2026 18:09,29.72,7.42,7.09
28/02/2026 18:12,28.54,7.97,7.37
28/02/2026 18:15,30.02,6.42,7.11
28/02/2026 18:18,30.31,8.26,7.29
28/02/2026 18:21,28.33,8.45,6.64
28/02/2026 18:24,29.27,6.58,4.7
28/02/2026 18:27,30.85,7.64,7.68
28/02/2026 18:30,29.76,7.93,6.63
28/02/2026 18:33,32.86,8.39,5.86
28/02/2026 18:36,30.35,7.81,5.83
28/02/2026 18:39,28.45,7.19,5.31
28/02/2026 18:42,33.93,8.18,6.24
28/02/2026 18:45,28.8,8.49,5.37
28/02/2026 18:48,31.18,7,9.43
28/02/2026 18:51,31.27,7.86,6.68
28/02/2026 18:54,30.89,8.87,7.99
28/02/2026 18:57,28.24,8.21,7.5
28/02/2026 19:00,30.68,8.01,6.03
28/02/2026 19:03,28.19,8.27,5.45
28/02/2026 19:06,29.78,8.02,6.63
28/02/2026 19:09,28.04,7.44,6.81
28/02/2026 19:12,25.47,7.72,3.6
28/02/2026 19:15,30.71,8.34,6.6
28/02/2026 19:18,29.6,8.74,7.59
28/02/2026 19:21,29.61,7.25,5.63
28/02/2026 19:24,29.17,7.13,7.94
28/02/2026 19:27,30.09,6.56,6.71
28/02/2026 19:30,30,7.38,7.63
28/02/2026 19:33,29.81,8.08,6.52
28/02/2026 19:36,29.38,7.08,6.98
28/02/2026 19:39,28.57,8.17,5.89
28/02/2026 19:42,29.74,8.45,7.26
28/02/2026 19:45,30.82,7.36,6.03
28/02/2026 19:48,28.9,8.58,5.3
28/02/2026 19:51,32.39,8.25,5.83
28/02/2026 19:54,29.38,7.85,8.92
28/02/2026 19:57,28.17,7.39,6.85
28/02/2026 20:00,28.26,8.09,7.78
28/02/2026 20:03,25.71,7.44,6.36
28/02/2026 20:06,28.6,8.3,5.84
28/02/2026 20:09,29.89,7.68,7.39
28/02/2026 20:12,28.82,7.99,5.79
28/02/2026 20:15,30.85,8.19,7.47
28/02/2026 20:18,29.25,7.31,7.06
28/02/2026 20:21,29.87,7.07,7.39
28/02/2026 20:24,29.7,7.92,3.57
28/02/2026 20:27,29.49,7.62,6.95
28/02/2026 20:30,29.2,7.16,5.31
28/02/2026 20:33,29.34,7.34,7.59
28/02/2026 20:36,30.99,7.95,5.75
28/02/2026 20:39,28.28,9.1,7.26
28/02/2026 20:42,30.9,7.77,6.9
28/02/2026 20:45,28.76,7.23,5.22
28/02/2026 20:48,30.39,7.74,7.6
28/02/2026 20:51,28.69,8.17,7.73
28/02/2026 20:54,33.47,8.23,6.54
28/02/2026 20:57,29.17,8.49,5.53
28/02/2026 21:00,30.14,7.42,5.73
28/02/2026 21:03,30.77,7.46,7.55
28/02/2026 21:06,29.31,7.91,6.18
28/02/2026 21:09,29.83,8.57,7
28/02/2026 21:12,29.04,7.21,5.27
28/02/2026 21:15,28.63,7.72,7.75
28/02/2026 21:18,30.82,7.42,5.52
28/02/2026 21:21,30.82,7.82,6.24
28/02/2026 21:24,30.93,8.22,7
28/02/2026 21:27,30.93,8.02,7.01
28/02/2026 21:30,30.71,8.17,6.5
28/02/2026 21:33,29.68,7.73,9.26
28/02/2026 21:36,28.93,8.14,6.02
28/02/2026 21:39,29.17,8.14,5.44
28/02/2026 21:42,28.88,7.76,5.18
28/02/2026 21:45,28.95,7.52,7.48
28/02/2026 21:48,30.3,6.68,7.69
28/02/2026 21:51,30.82,7.58,5.32
28/02/2026 21:54,29.71,7.71,6.74
28/02/2026 21:57,30.14,8.04,6.14
28/02/2026 22:00,28.82,7.9,5.9
28/02/2026 22:03,30.69,8.13,6.72
28/02/2026 22:06,29.59,8.48,7.33
28/02/2026 22:09,27.24,7.88,6.95
28/02/2026 22:12,29.99,8.46,7.34
28/02/2026 22:15,30.59,8.29,7.27
28/02/2026 22:18,28.95,8.14,7.17
28/02/2026 22:21,28.56,8.22,6.72
28/02/2026 22:24,31.51,7.12,7.16
28/02/2026 22:27,29.67,7.34,7.6
28/02/2026 22:30,30.45,8.14,6.1
28/02/2026 22:33,30.57,7.9,4.89
28/02/2026 22:36,28.15,7.3,6.84
28/02/2026 22:39,26.19,8.13,5.16
28/02/2026 22:42,30.38,7.65,5.28
28/02/2026 22:45,28.83,7.45,6.32
28/02/2026 22:48,28.32,8.44,7.09
28/02/2026 22:51,28.89,8.01,7.69
28/02/2026 22:54,28.37,7.26,4.3
28/02/2026 22:57,29.12,7.33,5.34
28/02/2026 23:00,29.45,8.14,7.1
28/02/2026 23:03,30.77,8.65,7.09
28/02/2026 23:06,30.62,7.03,7.69
28/02/2026 23:09,30.26,8.23,6.78
28/02/2026 23:12,28.29,7.02,6.98
28/02/2026 23:15,27.3,7.65,5.12
28/02/2026 23:18,29.35,8.29,5.91
28/02/2026 23:21,28.99,7.65,7.05
28/02/2026 23:24,32.73,8.54,7.06
28/02/2026 23:27,30.93,7.65,6.1
28/02/2026 23:30,25.54,7.67,6.19
28/02/2026 23:33,30.74,7.43,6.05
28/02/2026 23:36,30.74,8.1,6.88
28/02/2026 23:39,30.52,7.39,7.84
28/02/2026 23:42,32.01,8.15,7.25
28/02/2026 23:45,30.25,8.38,4.15
28/02/2026 23:48,30.13,7.1,6.15
28/02/2026 23:51,29.58,7.02,6.77
28/02/2026 23:54,29.75,8.12,8.5
28/02/2026 23:57,32.41,8.14,3.72
01/03/2026 0:00,29.44,7.35,6.37
01/03/2026 0:03,29.52,6.96,7.94
01/03/2026 0:06,28.48,7.49,4.18
01/03/2026 0:09,31.44,7.32,7.31
01/03/2026 0:12,28.73,7.24,5.25
01/03/2026 0:15,28.7,7.46,6.94
01/03/2026 0:18,29.02,6.59,7.41
01/03/2026 0:21,29.4,7.11,6.87
01/03/2026 0:24,29.33,7.64,7.41
01/03/2026 0:27,30.75,8.15,7.96
01/03/2026 0:30,28.49,8.05,7.29
01/03/2026 0:33,29.3,7.5,3.94
01/03/2026 0:36,28.75,7.52,6.27
01/03/2026 0:39,30.91,8.36,7.58
01/03/2026 0:42,29.52,8.92,7.2
01/03/2026 0:45,29.79,8,7.93
01/03/2026 0:48,30.88,7.47,7.19
01/03/2026 0:51,30.06,7.49,6.35
01/03/2026 0:54,29.54,7.14,5.87
01/03/2026 0:57,26.15,7.59,5.92
01/03/2026 1:00,29.09,6.3,7.55
01/03/2026 1:03,30.32,7.19,6.06
01/03/2026 1:06,26.87,7.2,7.56
01/03/2026 1:09,29.23,7.15,5.55
01/03/2026 1:12,30.27,7.24,5.39
01/03/2026 1:15,28.6,7.5,8.04
01/03/2026 1:18,28.07,7.2,6
01/03/2026 1:21,28.94,7.64,7.93
01/03/2026 1:24,30.16,7.78,5.82
01/03/2026 1:27,30.98,7.89,7.46
01/03/2026 1:30,28.61,6.72,6.08
01/03/2026 1:33,30.44,7.08,5.01
01/03/2026 1:36,29.81,7.12,7.38
01/03/2026 1:39,29.42,7.64,7.18
01/03/2026 1:42,30.75,7.15,5.98
01/03/2026 1:45,29.65,7.1,7.78
01/03/2026 1:48,29.66,8.5,6.81
01/03/2026 1:51,26.75,7.46,5.96
01/03/2026 1:54,28.11,7.24,6.72
01/03/2026 1:57,29.87,8.12,5.62
01/03/2026 2:00,30.33,7.68,7.59
01/03/2026 2:03,29.75,8.44,5.66
01/03/2026 2:06,30.42,7.23,7.94
01/03/2026 2:09,29.77,7.27,3.88
01/03/2026 2:12,30.1,8.35,7.07
01/03/2026 2:15,28.85,8.47,7.39
01/03/2026 2:18,28.46,8.82,6.12
01/03/2026 2:21,29.7,8.43,9.57
01/03/2026 2:24,30.2,8.45,5.79
01/03/2026 2:27,29.64,6.41,6.75
01/03/2026 2:30,28.53,7.01,6.75
01/03/2026 2:33,30.42,8.13,6.76
01/03/2026 2:36,28.53,7.1,7.29
01/03/2026 2:39,29.25,7.63,5.02
01/03/2026 2:42,30.58,6.94,6.92
01/03/2026 2:45,28.61,7.69,6.25
01/03/2026 2:48,28.91,7.42,5.26
01/03/2026 2:51,30.87,7.99,5.45
01/03/2026 2:54,29.49,7.34,5.7
01/03/2026 2:57,28.79,7.79,7.19
01/03/2026 3:00,28.02,7.52,7.13
01/03/2026 3:03,29.52,7.92,9.43
01/03/2026 3:06,30.6,7.84,5.35
01/03/2026 3:09,28.77,7.21,6.04
01/03/2026 3:12,29.82,6.71,5.73
01/03/2026 3:15,28.14,6.74,6.89
01/03/2026 3:18,25.89,7.86,5.2
01/03/2026 3:21,28.01,8.91,5.01
01/03/2026 3:24,29.66,7.24,6.6
01/03/2026 3:27,33.54,7.62,6.22
01/03/2026 3:30,28.33,7.93,7.58
01/03/2026 3:33,32.26,8.19,6.85
01/03/2026 3:36,30.93,8.16,7.69
01/03/2026 3:39,27.98,8.35,7.44
01/03/2026 3:42,29.93,9.04,7.31
01/03/2026 3:45,29.48,8.03,5.39
01/03/2026 3:48,29.32,7.46,7.91
01/03/2026 3:51,28.3,6.73,9.16
01/03/2026 3:54,26.17,7.64,7.1
01/03/2026 3:57,30.16,7.64,5.21
01/03/2026 4:00,30.9,7.56,6.9
01/03/2026 4:03,29.67,7.67,7.15
01/03/2026 4:06,29.7,8.14,7.39
01/03/2026 4:09,28.6,7.79,7.64
01/03/2026 4:12,28.6,8.5,6.01
01/03/2026 4:15,26.92,8.3,6.27
01/03/2026 4:18,28.06,7.85,7.06
01/03/2026 4:21,30.13,7.31,5.48
01/03/2026 4:24,30.35,7.58,6.19
01/03/2026 4:27,25.5,6.89,6.68
01/03/2026 4:30,29.82,7.21,5.92
01/03/2026 4:33,28.27,7.33,6.09
01/03/2026 4:36,28.28,8.17,5.63
01/03/2026 4:39,29.01,8.39,7.87
01/03/2026 4:42,30.02,6.42,7.85
01/03/2026 4:45,31.08,8.07,7.25
01/03/2026 4:48,25.52,7.16,7
01/03/2026 4:51,25.04,7.8,6.8
01/03/2026 4:54,30.43,8.31,7.44
01/03/2026 4:57,29.94,7.28,5.09
01/03/2026 5:00,28.26,7.37,5.3
01/03/2026 5:03,29.25,8.39,5.55
01/03/2026 5:06,28.34,8.22,6.19
01/03/2026 5:09,29.15,8.23,6.9
01/03/2026 5:12,32.84,6.58,5.1
01/03/2026 5:15,30.7,7.78,6.01
01/03/2026 5:18,30.49,7.9,7.09
01/03/2026 5:21,25.71,8.32,4.62
01/03/2026 5:24,29.9,8.07,5.89
01/03/2026 5:27,28.63,6.6,7.76
01/03/2026 5:30,28.31,6.52,5.68
01/03/2026 5:33,30.55,7.58,3.55
01/03/2026 5:36,29.51,7.82,6.51
01/03/2026 5:39,28.25,8.36,6.89
01/03/2026 5:42,30.63,6.3,6.79
01/03/2026 5:45,29.63,8.06,5.9
01/03/2026 5:48,30.81,7.79,7.15
01/03/2026 5:51,28.11,7.19,5.44
01/03/2026 5:54,28.7,8.72,7.72
01/03/2026 5:57,29,7.18,7.7
01/03/2026 6:00,28.35,7.08,5.91
01/03/2026 6:03,28.54,7.14,6.66
01/03/2026 6:06,29.65,7.55,5.01
01/03/2026 6:09,28.94,7.68,7.66
01/03/2026 6:12,29.4,7.14,6.02
01/03/2026 6:15,31.77,7.35,5.18
01/03/2026 6:18,28.36,7.68,6.74
01/03/2026 6:21,30.9,8.29,6.35
01/03/2026 6:24,29.55,8.11,4.23
01/03/2026 6:27,28.99,8.44,5.84
01/03/2026 6:30,29.52,7.85,7.76
01/03/2026 6:33,30.03,7.46,5.07
01/03/2026 6:36,29.32,8.17,8.95
01/03/2026 6:39,29.61,6.49,6.79
01/03/2026 6:42,29.52,8.04,7.53
01/03/2026 6:45,29.98,8.06,6.78
01/03/2026 6:48,28.84,7.83,7.98
01/03/2026 6:51,30.3,7.15,8.49
01/03/2026 6:54,29.31,7.36,5.85
01/03/2026 6:57,30.56,8.44,5.1
01/03/2026 7:00,33.28,7.24,4.27
01/03/2026 7:03,29.08,7.68,7.56
01/03/2026 7:06,28.6,7.13,7.48
01/03/2026 7:09,28.82,7.83,5.9
01/03/2026 7:12,28.25,7.7,7.2
01/03/2026 7:15,29.96,7.41,5.89
01/03/2026 7:18,28.72,7.67,5.38
01/03/2026 7:21,29.2,7.34,6.31
01/03/2026 7:24,28.88,7.35,7.7
01/03/2026 7:27,28.78,8.46,7.92
01/03/2026 7:30,30.76,8.2,7.38
01/03/2026 7:33,30.93,7.34,7.41
01/03/2026 7:36,30.28,7.08,7.39
01/03/2026 7:39,30.75,7.24,6.67
01/03/2026 7:42,28.67,7.04,4.32
01/03/2026 7:45,28.03,7.28,7.3
01/03/2026 7:48,29,7.46,6.93
01/03/2026 7:51,28.56,8.13,5.92
01/03/2026 7:54,28.47,7.86,5.37
01/03/2026 7:57,30.96,7.13,6.66
01/03/2026 8:00,28.55,8.39,6.07
01/03/2026 8:03,29.08,8.09,7.28
01/03/2026 8:06,28.1,7.77,5.38
01/03/2026 8:09,30.1,7.86,7.37
01/03/2026 8:12,29.46,7.94,6.36
01/03/2026 8:15,28.38,7.91,7.85
01/03/2026 8:18,28.81,8.29,6.19
01/03/2026 8:21,31.04,8.06,5.46
01/03/2026 8:24,28.16,8.04,7.62
01/03/2026 8:27,32.25,7.99,7.74
01/03/2026 8:30,30.93,8.08,7.72
01/03/2026 8:33,28.92,7.32,7.94
01/03/2026 8:36,28.19,6.73,8.15
01/03/2026 8:39,30.61,8.13,7.1
01/03/2026 8:42,29.64,7.66,5.19
01/03/2026 8:45,29.71,8.75,6.38
01/03/2026 8:48,29.15,8.07,5.56
01/03/2026 8:51,29.98,8.49,6.18
01/03/2026 8:54,28.91,8.34,6.01
01/03/2026 8:57,29.78,8.35,5.45
01/03/2026 9:00,28.74,7.76,5.4
01/03/2026 9:03,25.6,7.18,7.89
01/03/2026 9:06,27.39,7.13,7.81
01/03/2026 9:09,29.28,8.45,5.75
01/03/2026 9:12,28.72,7.88,5.01
01/03/2026 9:15,30.76,7.8,7.28
01/03/2026 9:18,29.46,8,6.3
01/03/2026 9:21,29.8,7.67,7.02
01/03/2026 9:24,29.81,7.86,5.94
01/03/2026 9:27,30.64,8.15,7.55
01/03/2026 9:30,29.51,8,6.1
01/03/2026 9:33,30.87,7.3,5.12
01/03/2026 9:36,30.41,8.11,6.05
01/03/2026 9:39,30.67,8.24,7.7
01/03/2026 9:42,29.76,7.69,5.04
01/03/2026 9:45,28.9,7.64,5.81
01/03/2026 9:48,28.51,7.72,7.9
01/03/2026 9:51,30.03,7.33,7.15
01/03/2026 9:54,28.14,7.92,6.6
01/03/2026 9:57,29.75,8.42,7.95
01/03/2026 10:00,29.29,7.69,9.78
01/03/2026 10:03,28.58,7.83,7.94
01/03/2026 10:06,25.53,7.37,6.32
01/03/2026 10:09,30.62,7.79,4.65
01/03/2026 10:12,26.11,7.11,7.46
01/03/2026 10:15,32.92,6.59,6.71
